map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
[15:53:40.548] WARN  [n10_Corran] [0x21] move REJECTED seq=40; server says (2800,952,0) facing=3
[15:54:44.516] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 52.1us)
[15:54:44.516] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 13 mobile(s))
[15:54:44.516] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:45.069] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:45.069] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 31.2us)
[15:54:45.069] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 13 mobile(s))
[15:54:45.069] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:45.637] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:45.638] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 64.1us)
[15:54:45.638] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 13 mobile(s))
[15:54:45.638] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:46.190] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:46.191] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 51.2us)
[15:54:46.191] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 13 mobile(s))
[15:54:46.191] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:46.713] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:46.714] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 44.1us)
[15:54:46.714] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 13 mobile(s))
[15:54:46.714] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:47.235] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:47.236] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 1 block(s); stopping (search 43.9us)
[15:54:47.236] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=1 dynamic=0 door=0 blacklist=1 (overlay saw 384 item(s), 14 mobile(s))
[15:54:47.236] WARN  [n10_Corran] [bot] enclosed with 1 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:48.595] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 1 block(s); stopping (search 1307380.5us)
[15:54:48.595] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=1 dynamic=0 door=0 blacklist=1 (overlay saw 384 item(s), 14 mobile(s))
[15:54:49.919] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:49.920] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 82.0us)
[15:54:49.920] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:49.920] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:50.487] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2857,816,0) facing=2
[15:54:50.488] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 79.6us)
[15:54:50.488] WARN  [n10_Corran] [bot] start (2857,816,0) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:50.488] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:51.487] WARN  [n10_Corran] [0x21] move REJECTED seq=1; server says (2858,816,-1) facing=2
[15:54:51.488] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 86.4us)
[15:54:51.488] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:51.489] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:52.014] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:52.015] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 30.6us)
[15:54:52.015] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:52.015] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:52.567] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:52.568] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 15.5us)
[15:54:52.568] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:52.568] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:53.119] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:53.120] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 8.1us)
[15:54:53.120] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:53.120] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:53.642] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:53.644] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 13.8us)
[15:54:53.644] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:53.644] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:54.207] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:54.208] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 11.9us)
[15:54:54.208] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 13 mobile(s))
[15:54:54.208] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:54.741] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:54.742] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 7.4us)
[15:54:54.742] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:54.742] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:55.260] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:55.261] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 9.6us)
[15:54:55.261] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:55.261] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:55.783] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:55.784] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 15.0us)
[15:54:55.784] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:55.784] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:56.305] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:56.306] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 12.8us)
[15:54:56.306] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:56.306] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:56.826] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:56.827] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 14.9us)
[15:54:56.827] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:56.827] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:57.376] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:57.377] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 0 block(s); stopping (search 12.3us)
[15:54:57.377] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:54:57.377] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:57.916] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=2
[15:54:57.917] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 1 block(s); stopping (search 13.1us)
[15:54:57.917] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=1 dynamic=0 door=0 blacklist=1 (overlay saw 384 item(s), 14 mobile(s))
[15:54:57.917] WARN  [n10_Corran] [bot] enclosed with 1 mobile(s) in the wall; replanning with mobiles treated as soft
[15:54:59.206] WARN  [n10_Corran] [bot] no path to (2864,816) avoiding 1 block(s); stopping (search 1237045.5us)
[15:54:59.207] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=1 dynamic=0 door=0 blacklist=1 (overlay saw 384 item(s), 14 mobile(s))
[15:55:00.975] WARN  [n10_Corran] [0x21] move REJECTED seq=1; server says (2858,816,-1) facing=6
[15:55:00.975] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 28.2us)
[15:55:00.976] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 15 mobile(s))
[15:55:00.976] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:01.525] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:01.526] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 40.8us)
[15:55:01.526] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 15 mobile(s))
[15:55:01.526] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:02.077] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:02.078] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 45.2us)
[15:55:02.078] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:02.078] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:02.628] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:02.629] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 37.1us)
[15:55:02.629] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:02.629] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:03.165] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:03.166] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 101.9us)
[15:55:03.166] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:03.166] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:03.672] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:03.673] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 48.3us)
[15:55:03.673] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:03.673] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:04.225] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:04.226] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 28.3us)
[15:55:04.226] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:04.226] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:04.795] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:04.796] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 57.5us)
[15:55:04.796] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:04.796] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:05.363] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:05.364] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 51.5us)
[15:55:05.364] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:05.364] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:05.941] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:05.942] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 53.1us)
[15:55:05.942] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:05.942] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:06.511] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:06.512] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 56.3us)
[15:55:06.512] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:06.512] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:07.064] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:07.065] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 46.7us)
[15:55:07.065] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:07.065] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:07.617] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:07.618] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 44.3us)
[15:55:07.618] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:07.618] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:08.182] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:08.184] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 0 block(s); stopping (search 57.8us)
[15:55:08.184] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:08.184] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:08.735] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:08.736] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 1 block(s); stopping (search 39.0us)
[15:55:08.736] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=1 dynamic=0 door=0 blacklist=1 (overlay saw 384 item(s), 14 mobile(s))
[15:55:08.736] WARN  [n10_Corran] [bot] enclosed with 1 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:08.797] WARN  [n10_Corran] [bot] no path to (2890,800) avoiding 1 block(s); stopping (search 72.7us)
[15:55:08.797] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=1 dynamic=0 door=0 blacklist=1 (overlay saw 384 item(s), 14 mobile(s))
[15:55:13.229] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:13.230] WARN  [n10_Corran] [bot] no path to (2888,792) avoiding 0 block(s); stopping (search 49.4us)
[15:55:13.230] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:13.230] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:13.749] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:13.750] WARN  [n10_Corran] [bot] no path to (2888,792) avoiding 0 block(s); stopping (search 111.3us)
[15:55:13.750] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:13.750] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:14.300] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:14.301] WARN  [n10_Corran] [bot] no path to (2888,792) avoiding 0 block(s); stopping (search 47.8us)
[15:55:14.301] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:14.301] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:14.872] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:14.873] WARN  [n10_Corran] [bot] no path to (2888,792) avoiding 0 block(s); stopping (search 70.9us)
[15:55:14.873] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
[15:55:14.873] WARN  [n10_Corran] [bot] enclosed with 2 mobile(s) in the wall; replanning with mobiles treated as soft
[15:55:15.421] WARN  [n10_Corran] [0x21] move REJECTED seq=0; server says (2858,816,-1) facing=6
[15:55:15.422] WARN  [n10_Corran] [bot] no path to (2888,792) avoiding 0 block(s); stopping (search 62.6us)
[15:55:15.422] WARN  [n10_Corran] [bot] start (2858,816,-1) exits: open=0 terrain=6 mobile=2 dynamic=0 door=0 blacklist=0 (overlay saw 384 item(s), 14 mobile(s))
